scenario	replication	iteration	farm_ID	farm_name	closed	full_time	legal_type	farm_age	farm_class	management_coeff	farm_size_class	econ_size_class	ec_size_ESU	total_ha	owned_ha	used_land	revenue	lu	ruminants	granivore	overheads	maintenance	annuity	depreciation	wages_paid	rent_paid	interest_paid	coupled_subs_unmod	decoupled_subs_unmod	total_premium_mod	econ_land_rent	rent_Arable_Land	rent_Grazing_Land	total_land_Arable_Land	total_land_Grazing_Land	rented_land_Arable_Land	rented_land_Grazing_Land	new_rent_Arable_Land	new_rent_Grazing_Land	new_rented_land_Arable_Land	new_rented_land_Grazing_Land	total_assets	total_fixed_assets	land_assets	liquidity	borrowed_capital	short_term_borrowed	profit	equity_capital	change_in_equity	net_investment	labour_input	family_labour	Withdrawal	farm_net_value_added	total_hh_income	off_farm_income	labour_substitution	global_strategy	display_modulation
RentVar	0          	4          	97         	FOD-FIF9   	0          	1          	1          	23         	2          	0.83996    	2          	5          	54.4113    	33         	5.28       	33         	128707     	47.1324    	47.1324    	0          	877.711    	2097.5     	21061.4    	7559.82    	0          	9717.84    	9451.09    	16234.3    	0          	15110.9    	1348.33    	382        	327        	14.52      	18.48      	11.88      	15.84      	0          	0          	0          	0          	453291     	270031     	190820     	458635     	183730     	0          	78567.3    	730464     	18291.1    	-7559.82   	1738.85    	1800       	60771.3    	76789.2    	79062.4    	495.103    	-895       	0          	2          	
RentVar	0          	4          	98         	FOD-FIF9   	0          	1          	1          	9          	2          	0.801781   	2          	5          	54.4113    	33         	5.28       	33         	128707     	47.1324    	47.1324    	0          	896.318    	2097.5     	21061.4    	7559.82    	0          	9717.84    	9451.09    	16234.3    	0          	15110.9    	1412.22    	382        	327        	14.52      	18.48      	11.88      	15.84      	0          	0          	0          	0          	453291     	270031     	190820     	461963     	183730     	0          	80808.2    	733792     	18963.4    	-7559.82   	1738.85    	1800       	62339.9    	78853.6    	81303.3    	495.103    	-895       	0          	2          	
RentVar	0          	4          	99         	FOD-FIF9   	0          	1          	1          	14         	2          	0.912556   	2          	5          	53.4795    	31.68      	5.28       	31.68      	125993     	46.0731    	46.0731    	0          	821.654    	2097.5     	21061.4    	7559.82    	0          	9286.2     	9451.09    	15514.6    	0          	14463.1    	1237.8     	382        	327        	14.52      	17.16      	11.88      	14.52      	0          	0          	0          	0          	453291     	270031     	190820     	452032     	183730     	0          	73276.8    	723861     	16760      	-7559.82   	1715.78    	1800       	57198.7    	71392.2    	73958.7    	681.882    	-895       	0          	2          	
RentVar	0          	4          	100        	FOD-FIF9   	0          	1          	1          	5          	2          	0.815909   	2          	5          	56.3936    	34.32      	5.28       	34.32      	133757     	48.6708    	48.6708    	0          	924.289    	2097.5     	21061.4    	7559.82    	0          	10222.1    	9451.09    	17068.8    	0          	15862      	1426.21    	382        	327        	15.84      	18.48      	13.2       	15.84      	0          	0          	0          	0          	453291     	270031     	190820     	462391     	183730     	0          	83005.1    	734220     	19513.6    	-7559.82   	1783.65    	1800       	63623.8    	81604.9    	83137.4    	132.359    	-895       	0          	2          	
RentVar	0          	4          	101        	FOD-FIF9   	0          	1          	1          	15         	2          	0.816801   	2          	5          	51.4972    	30.36      	5.28       	30.36      	120943     	44.5347    	44.5347    	0          	832.803    	2097.5     	21061.4    	7559.82    	0          	8781.96    	9451.09    	14680.1    	0          	13712.1    	1346.76    	382        	327        	13.2       	17.16      	10.56      	14.52      	0          	0          	0          	0          	453291     	270031     	190820     	459395     	183730     	0          	75423.1    	731224     	17512.7    	-7559.82   	1670.98    	1800       	58955      	72567.3    	76467.7    	1044.63    	-895       	0          	2          	
RentVar	0          	4          	102        	FOD-FIF9   	0          	1          	1          	24         	2          	1.03682    	2          	5          	56.3936    	34.32      	5.28       	34.32      	133757     	48.6708    	48.6708    	0          	812.393    	2097.5     	21061.4    	7559.82    	0          	10222.1    	9451.09    	17068.8    	0          	15862      	1091.7     	382        	327        	15.84      	18.48      	13.2       	15.84      	0          	0          	0          	0          	453291     	270031     	190820     	444645     	183730     	0          	70820      	716475     	15858.1    	-7559.82   	1783.65    	1800       	55094.2    	70384.9    	70952.3    	132.359    	-895       	0          	2          	
RentVar	0          	4          	103        	FOD-FIF9   	0          	1          	1          	5          	2          	1.16926    	2          	5          	54.4113    	33         	5.28       	33         	128707     	47.1324    	47.1324    	0          	717.224    	2097.5     	21061.4    	7559.82    	0          	9717.84    	9451.09    	16234.3    	0          	15110.9    	858.106    	382        	327        	14.52      	18.48      	11.88      	15.84      	0          	0          	0          	0          	453291     	270031     	190820     	431869     	183730     	0          	61310.3    	703698     	13114      	-7559.82   	1738.85    	1800       	48691.4    	60988.8    	61805.4    	495.103    	-895       	0          	2          	
RentVar	0          	4          	104        	FOD-FIF9   	0          	1          	1          	28         	2          	0.81659    	2          	5          	55.4759    	33         	5.28       	33         	131020     	47.3406    	47.3406    	0          	901.489    	2097.5     	21061.4    	7559.82    	0          	9790.44    	9451.09    	16284.2    	0          	15155.8    	1417.05    	382        	327        	15.84      	17.16      	13.2       	14.52      	0          	0          	0          	0          	453291     	270031     	190820     	461582     	183730     	0          	81004.5    	733411     	18983.4    	-7559.82   	1754.84    	1800       	62386.7    	79177.8    	81370.1    	365.611    	-895       	0          	2          	
RentVar	0          	4          	105        	FOD-FIF9   	0          	1          	1          	7          	2          	1.09654    	2          	5          	54.4113    	33         	5.28       	33         	128707     	47.1324    	47.1324    	0          	752.661    	2097.5     	21061.4    	7559.82    	0          	9717.84    	9451.09    	16234.3    	0          	15110.9    	967.47     	382        	327        	14.52      	18.48      	11.88      	15.84      	0          	0          	0          	0          	453291     	270031     	190820     	438740     	183730     	0          	65204.4    	710569     	14282.3    	-7559.82   	1738.85    	1800       	51417.3    	64514.5    	65699.5    	495.103    	-895       	0          	2          	
RentVar	0          	4          	106        	FOD-FIF9   	0          	1          	1          	18         	2          	1.14669    	2          	5          	52.5478    	30.36      	5.28       	30.36      	123278     	45.0138    	45.0138    	0          	690.19     	2097.5     	21061.4    	7559.82    	0          	8854.56    	9451.09    	14794.8    	0          	13815.3    	863.71     	382        	327        	14.52      	15.84      	11.88      	13.2       	0          	0          	0          	0          	453291     	270031     	190820     	431283     	183730     	0          	59694.1    	703112     	12741.2    	-7559.82   	1692.71    	1800       	47821.5    	58464.7    	60562.7    	868.66     	-895       	0          	2          	
RentVar	0          	4          	107        	FOD-FIF9   	0          	1          	1          	21         	2          	0.843956   	2          	5          	52.429     	31.68      	5.28       	31.68      	123658     	45.594     	45.594     	0          	841.444    	2097.5     	21061.4    	7559.82    	0          	9213.6     	9451.09    	15399.8    	0          	14359.9    	1307.7     	382        	327        	13.2       	18.48      	10.56      	15.84      	0          	0          	0          	0          	453291     	270031     	190820     	457009     	183730     	0          	75599.3    	728838     	17509.5    	-7559.82   	1694.05    	1800       	58947.6    	73334.9    	76457.2    	857.848    	-895       	0          	2          	
RentVar	0          	4          	108        	FOD-FIF9   	0          	1          	1          	24         	2          	1.12398    	2          	5          	52.5478    	30.36      	5.28       	30.36      	123278     	45.0138    	45.0138    	0          	700.936    	2097.5     	21061.4    	7559.82    	0          	8854.56    	9451.09    	14794.8    	0          	13815.3    	899.909    	382        	327        	14.52      	15.84      	11.88      	13.2       	0          	0          	0          	0          	453291     	270031     	190820     	432478     	183730     	0          	60835.7    	704307     	13083.7    	-7559.82   	1692.71    	1800       	48620.7    	59538.3    	61704.4    	868.66     	-895       	0          	2          	
RentVar	0          	4          	109        	FOD-FIF9   	0          	1          	1          	13         	2          	1.09768    	2          	5          	53.4795    	31.68      	5.28       	31.68      	125993     	46.0731    	46.0731    	0          	732.745    	2097.5     	21061.4    	7559.82    	0          	9286.2     	9451.09    	15514.6    	0          	14463.1    	955.841    	382        	327        	14.52      	17.16      	11.88      	14.52      	0          	0          	0          	0          	453291     	270031     	190820     	436018     	183730     	0          	63687.7    	707848     	13883.3    	-7559.82   	1715.78    	1800       	50486.3    	62669.5    	64369.6    	681.882    	-895       	0          	2          	
RentVar	0          	4          	110        	FOD-FIF9   	0          	1          	1          	26         	2          	0.883691   	2          	5          	54.4113    	33         	5.28       	33         	128707     	47.1324    	47.1324    	0          	856.398    	2097.5     	21061.4    	7559.82    	0          	9717.84    	9451.09    	16234.3    	0          	15110.9    	1288.99    	382        	327        	14.52      	18.48      	11.88      	15.84      	0          	0          	0          	0          	453291     	270031     	190820     	454022     	183730     	0          	76410.8    	725852     	17644.2    	-7559.82   	1738.85    	1800       	59261.7    	74881      	76905.9    	495.103    	-895       	0          	2          	
