id	row	col	soilType	ownedBy_id	ownedBy_name	rentBy_id	rentBy_name	rent	second_offer
480	42	6	Arable_Land	-1	NON	200	MIXED-FIF19	504.24	504.24
481	43	6	Grazing_Land	-1	NON	111	FOD-FIF9	431.64	431.64
482	44	6	Arable_Land	200	MIXED-FIF19	-1	NON	-1	-1
484	46	6	Arable_Land	200	MIXED-FIF19	-1	NON	-1	-1
485	47	6	Arable_Land	200	MIXED-FIF19	-1	NON	-1	-1
486	48	6	Arable_Land	200	MIXED-FIF19	-1	NON	-1	-1
487	49	6	Arable_Land	60	CROP-PIF2	-1	NON	-1	-1
488	50	6	Arable_Land	-1	NON	60	CROP-PIF2	504.24	504.24
489	51	6	Arable_Land	-1	NON	60	CROP-PIF2	504.24	504.24
490	52	6	Arable_Land	-1	NON	60	CROP-PIF2	504.24	504.24
492	54	6	Grazing_Land	-1	NON	118	FOD-PIF10	393.36	393.36
493	55	6	Arable_Land	-1	NON	78	DAIRY-FIF7	504.24	504.24
494	56	6	Grazing_Land	78	DAIRY-FIF7	-1	NON	-1	-1
496	58	6	Arable_Land	78	DAIRY-FIF7	-1	NON	-1	-1
497	59	6	Grazing_Land	-1	NON	78	DAIRY-FIF7	431.64	431.64
498	60	6	Grazing_Land	-1	NON	78	DAIRY-FIF7	431.64	431.64
499	61	6	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
502	64	6	Grazing_Land	-1	NON	87	DAIRY-FIF8	431.64	431.64
505	67	6	Grazing_Land	-1	NON	182	MIXED-FIF16	1748.49	1567.14
506	68	6	Grazing_Land	106	FOD-FIF9	-1	NON	-1	-1
507	69	6	Arable_Land	106	FOD-FIF9	-1	NON	-1	-1
508	70	6	Arable_Land	-1	NON	106	FOD-FIF9	504.24	504.24
509	71	6	Arable_Land	-1	NON	106	FOD-FIF9	504.24	504.24
517	6	7	Grazing_Land	-1	NON	72	DAIRY-FIF6	431.64	431.64
533	22	7	Arable_Land	-1	NON	181	MIXED-FIF16	504.24	504.24
534	23	7	Arable_Land	-1	NON	181	MIXED-FIF16	504.24	504.24
535	24	7	Arable_Land	-1	NON	199	MIXED-FIF18	504.24	504.24
536	25	7	Arable_Land	-1	NON	0	CROP-PIF1	504.24	504.24
537	26	7	Arable_Land	181	MIXED-FIF16	-1	NON	-1	-1
538	27	7	Arable_Land	-1	NON	199	MIXED-FIF18	504.24	504.24
539	28	7	Arable_Land	199	MIXED-FIF18	-1	NON	-1	-1
540	29	7	Grazing_Land	-1	NON	199	MIXED-FIF18	431.64	431.64
541	30	7	Arable_Land	181	MIXED-FIF16	-1	NON	-1	-1
542	31	7	Arable_Land	151	FOD-PIF10	-1	NON	-1	-1
544	33	7	Grazing_Land	-1	NON	151	FOD-PIF10	393.36	393.36
545	34	7	Arable_Land	-1	NON	101	FOD-FIF9	504.24	504.24
546	35	7	Arable_Land	-1	NON	101	FOD-FIF9	504.24	504.24
547	36	7	Arable_Land	-1	NON	101	FOD-FIF9	504.24	504.24
548	37	7	Grazing_Land	101	FOD-FIF9	-1	NON	-1	-1
549	38	7	Arable_Land	-1	NON	101	FOD-FIF9	504.24	504.24
553	42	7	Arable_Land	-1	NON	200	MIXED-FIF19	504.24	504.24
554	43	7	Arable_Land	200	MIXED-FIF19	-1	NON	-1	-1
555	44	7	Arable_Land	200	MIXED-FIF19	-1	NON	-1	-1
556	45	7	Arable_Land	200	MIXED-FIF19	-1	NON	-1	-1
557	46	7	Grazing_Land	200	MIXED-FIF19	-1	NON	-1	-1
558	47	7	Arable_Land	200	MIXED-FIF19	-1	NON	-1	-1
559	48	7	Arable_Land	200	MIXED-FIF19	-1	NON	-1	-1
560	49	7	Arable_Land	200	MIXED-FIF19	-1	NON	-1	-1
561	50	7	Grazing_Land	-1	NON	200	MIXED-FIF19	431.64	431.64
562	51	7	Grazing_Land	-1	NON	185	MIXED-FIF16	431.64	431.64
563	52	7	Arable_Land	-1	NON	60	CROP-PIF2	504.24	504.24
564	53	7	Arable_Land	-1	NON	78	DAIRY-FIF7	504.24	504.24
565	54	7	Arable_Land	-1	NON	78	DAIRY-FIF7	504.24	504.24
566	55	7	Grazing_Land	78	DAIRY-FIF7	-1	NON	-1	-1
567	56	7	Grazing_Land	78	DAIRY-FIF7	-1	NON	-1	-1
568	57	7	Arable_Land	78	DAIRY-FIF7	-1	NON	-1	-1
569	58	7	Grazing_Land	78	DAIRY-FIF7	-1	NON	-1	-1
570	59	7	Arable_Land	78	DAIRY-FIF7	-1	NON	-1	-1
571	60	7	Arable_Land	-1	NON	78	DAIRY-FIF7	504.24	504.24
572	61	7	Grazing_Land	-1	NON	78	DAIRY-FIF7	431.64	431.64
573	62	7	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
574	63	7	Grazing_Land	-1	NON	87	DAIRY-FIF8	431.64	431.64
577	66	7	Grazing_Land	-1	NON	106	FOD-FIF9	431.64	431.64
579	68	7	Arable_Land	-1	NON	79	DAIRY-FIF7	2415.45	2409.8
580	69	7	Grazing_Land	106	FOD-FIF9	-1	NON	-1	-1
587	3	8	Arable_Land	-1	NON	72	DAIRY-FIF6	504.24	504.24
589	5	8	Grazing_Land	72	DAIRY-FIF6	-1	NON	-1	-1
590	6	8	Grazing_Land	-1	NON	204	MIXED-FIF19	1643.87	1616
591	7	8	Arable_Land	-1	NON	72	DAIRY-FIF6	504.24	504.24
607	23	8	Grazing_Land	-1	NON	181	MIXED-FIF16	431.64	431.64
608	24	8	Grazing_Land	-1	NON	181	MIXED-FIF16	431.64	431.64
609	25	8	Arable_Land	0	CROP-PIF1	-1	NON	-1	-1
611	27	8	Arable_Land	-1	NON	199	MIXED-FIF18	504.24	504.24
612	28	8	Arable_Land	199	MIXED-FIF18	-1	NON	-1	-1
613	29	8	Arable_Land	-1	NON	199	MIXED-FIF18	504.24	504.24
614	30	8	Arable_Land	-1	NON	199	MIXED-FIF18	504.24	504.24
615	31	8	Grazing_Land	151	FOD-PIF10	-1	NON	-1	-1
616	32	8	Grazing_Land	151	FOD-PIF10	-1	NON	-1	-1
617	33	8	Arable_Land	151	FOD-PIF10	-1	NON	-1	-1
619	35	8	Arable_Land	-1	NON	101	FOD-FIF9	504.24	504.24
620	36	8	Arable_Land	-1	NON	101	FOD-FIF9	504.24	504.24
622	38	8	Grazing_Land	-1	NON	101	FOD-FIF9	431.64	431.64
625	41	8	Arable_Land	-1	NON	200	MIXED-FIF19	504.24	504.24
626	42	8	Arable_Land	-1	NON	200	MIXED-FIF19	504.24	504.24
627	43	8	Arable_Land	-1	NON	200	MIXED-FIF19	504.24	504.24
628	44	8	Grazing_Land	-1	NON	200	MIXED-FIF19	431.64	431.64
629	45	8	Arable_Land	200	MIXED-FIF19	-1	NON	-1	-1
630	46	8	Grazing_Land	200	MIXED-FIF19	-1	NON	-1	-1
631	47	8	Arable_Land	200	MIXED-FIF19	-1	NON	-1	-1
632	48	8	Grazing_Land	-1	NON	200	MIXED-FIF19	431.64	431.64
633	49	8	Arable_Land	200	MIXED-FIF19	-1	NON	-1	-1
634	50	8	Grazing_Land	-1	NON	200	MIXED-FIF19	431.64	431.64
635	51	8	Grazing_Land	-1	NON	185	MIXED-FIF16	431.64	431.64
637	53	8	Arable_Land	-1	NON	200	MIXED-FIF19	504.24	504.24
638	54	8	Arable_Land	-1	NON	78	DAIRY-FIF7	504.24	504.24
640	56	8	Arable_Land	78	DAIRY-FIF7	-1	NON	-1	-1
641	57	8	Arable_Land	78	DAIRY-FIF7	-1	NON	-1	-1
642	58	8	Grazing_Land	78	DAIRY-FIF7	-1	NON	-1	-1
643	59	8	Arable_Land	-1	NON	78	DAIRY-FIF7	504.24	504.24
644	60	8	Grazing_Land	87	DAIRY-FIF8	-1	NON	-1	-1
645	61	8	Grazing_Land	87	DAIRY-FIF8	-1	NON	-1	-1
646	62	8	Grazing_Land	87	DAIRY-FIF8	-1	NON	-1	-1
647	63	8	Grazing_Land	-1	NON	87	DAIRY-FIF8	431.64	431.64
648	64	8	Grazing_Land	-1	NON	87	DAIRY-FIF8	431.64	431.64
649	65	8	Grazing_Land	-1	NON	106	FOD-FIF9	431.64	431.64
652	68	8	Arable_Land	-1	NON	106	FOD-FIF9	504.24	504.24
653	69	8	Arable_Land	-1	NON	106	FOD-FIF9	504.24	504.24
656	72	8	Grazing_Land	-1	NON	184	MIXED-FIF16	1745.9	1741.19
660	3	9	Grazing_Land	-1	NON	72	DAIRY-FIF6	431.64	431.64
661	4	9	Grazing_Land	72	DAIRY-FIF6	-1	NON	-1	-1
663	6	9	Arable_Land	72	DAIRY-FIF6	-1	NON	-1	-1
664	7	9	Arable_Land	-1	NON	72	DAIRY-FIF6	504.24	504.24
681	24	9	Arable_Land	-1	NON	199	MIXED-FIF18	504.24	504.24
682	25	9	Arable_Land	-1	NON	143	FOD-PIF10	2299.28	2297.13
684	27	9	Arable_Land	-1	NON	199	MIXED-FIF18	504.24	504.24
685	28	9	Grazing_Land	-1	NON	199	MIXED-FIF18	431.64	431.64
686	29	9	Arable_Land	-1	NON	199	MIXED-FIF18	504.24	504.24
687	30	9	Arable_Land	-1	NON	199	MIXED-FIF18	504.24	504.24
688	31	9	Grazing_Land	-1	NON	151	FOD-PIF10	393.36	393.36
689	32	9	Grazing_Land	151	FOD-PIF10	-1	NON	-1	-1
690	33	9	Arable_Land	-1	NON	151	FOD-PIF10	409.2	409.2
693	36	9	Grazing_Land	-1	NON	101	FOD-FIF9	431.64	431.64
694	37	9	Grazing_Land	-1	NON	101	FOD-FIF9	431.64	431.64
696	39	9	Grazing_Land	-1	NON	101	FOD-FIF9	431.64	431.64
697	40	9	Arable_Land	-1	NON	79	DAIRY-FIF7	2718.47	2351.7
701	44	9	Arable_Land	200	MIXED-FIF19	-1	NON	-1	-1
702	45	9	Grazing_Land	-1	NON	90	DAIRY-FIF8	431.64	431.64
703	46	9	Grazing_Land	-1	NON	200	MIXED-FIF19	431.64	431.64
704	47	9	Arable_Land	200	MIXED-FIF19	-1	NON	-1	-1
706	49	9	Grazing_Land	-1	NON	182	MIXED-FIF16	431.64	431.64
707	50	9	Arable_Land	-1	NON	75	DAIRY-FIF6	2450.86	2231.47
708	51	9	Arable_Land	-1	NON	200	MIXED-FIF19	504.24	504.24
709	52	9	Arable_Land	-1	NON	200	MIXED-FIF19	504.24	504.24
710	53	9	Grazing_Land	-1	NON	78	DAIRY-FIF7	431.64	431.64
711	54	9	Grazing_Land	-1	NON	78	DAIRY-FIF7	431.64	431.64
713	56	9	Arable_Land	-1	NON	78	DAIRY-FIF7	504.24	504.24
714	57	9	Arable_Land	78	DAIRY-FIF7	-1	NON	-1	-1
716	59	9	Arable_Land	87	DAIRY-FIF8	-1	NON	-1	-1
717	60	9	Arable_Land	87	DAIRY-FIF8	-1	NON	-1	-1
718	61	9	Grazing_Land	87	DAIRY-FIF8	-1	NON	-1	-1
719	62	9	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
720	63	9	Grazing_Land	-1	NON	87	DAIRY-FIF8	431.64	431.64
721	64	9	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
725	68	9	Grazing_Land	-1	NON	106	FOD-FIF9	431.64	431.64
727	70	9	Arable_Land	-1	NON	201	MIXED-FIF19	504.24	504.24
732	2	10	Arable_Land	-1	NON	72	DAIRY-FIF6	504.24	504.24
733	3	10	Grazing_Land	72	DAIRY-FIF6	-1	NON	-1	-1
734	4	10	Arable_Land	72	DAIRY-FIF6	-1	NON	-1	-1
735	5	10	Grazing_Land	72	DAIRY-FIF6	-1	NON	-1	-1
736	6	10	Grazing_Land	72	DAIRY-FIF6	-1	NON	-1	-1
737	7	10	Grazing_Land	72	DAIRY-FIF6	-1	NON	-1	-1
738	8	10	Arable_Land	-1	NON	72	DAIRY-FIF6	504.24	504.24
739	9	10	Grazing_Land	-1	NON	72	DAIRY-FIF6	431.64	431.64
755	25	10	Arable_Land	-1	NON	199	MIXED-FIF18	504.24	504.24
756	26	10	Arable_Land	-1	NON	199	MIXED-FIF18	504.24	504.24
758	28	10	Grazing_Land	-1	NON	199	MIXED-FIF18	431.64	431.64
759	29	10	Arable_Land	-1	NON	199	MIXED-FIF18	504.24	504.24
760	30	10	Grazing_Land	-1	NON	199	MIXED-FIF18	431.64	431.64
761	31	10	Grazing_Land	-1	NON	151	FOD-PIF10	393.36	393.36
762	32	10	Arable_Land	-1	NON	199	MIXED-FIF18	504.24	504.24
764	34	10	Grazing_Land	-1	NON	151	FOD-PIF10	393.36	393.36
765	35	10	Grazing_Land	-1	NON	101	FOD-FIF9	431.64	431.64
766	36	10	Grazing_Land	-1	NON	101	FOD-FIF9	431.64	431.64
769	39	10	Arable_Land	-1	NON	79	DAIRY-FIF7	2396.41	2349.28
771	41	10	Grazing_Land	51	CROP-PIF2	-1	NON	-1	-1
772	42	10	Arable_Land	51	CROP-PIF2	-1	NON	-1	-1
773	43	10	Grazing_Land	-1	NON	90	DAIRY-FIF8	431.64	431.64
774	44	10	Arable_Land	-1	NON	200	MIXED-FIF19	504.24	504.24
775	45	10	Arable_Land	-1	NON	200	MIXED-FIF19	504.24	504.24
776	46	10	Arable_Land	200	MIXED-FIF19	-1	NON	-1	-1
777	47	10	Grazing_Land	-1	NON	90	DAIRY-FIF8	431.64	431.64
778	48	10	Grazing_Land	-1	NON	182	MIXED-FIF16	431.64	431.64
779	49	10	Arable_Land	-1	NON	200	MIXED-FIF19	504.24	504.24
780	50	10	Grazing_Land	-1	NON	182	MIXED-FIF16	431.64	431.64
781	51	10	Grazing_Land	-1	NON	182	MIXED-FIF16	431.64	431.64
782	52	10	Grazing_Land	-1	NON	182	MIXED-FIF16	431.64	431.64
784	54	10	Grazing_Land	-1	NON	78	DAIRY-FIF7	431.64	431.64
785	55	10	Grazing_Land	87	DAIRY-FIF8	-1	NON	-1	-1
786	56	10	Arable_Land	-1	NON	78	DAIRY-FIF7	504.24	504.24
787	57	10	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
788	58	10	Arable_Land	87	DAIRY-FIF8	-1	NON	-1	-1
789	59	10	Arable_Land	87	DAIRY-FIF8	-1	NON	-1	-1
790	60	10	Grazing_Land	87	DAIRY-FIF8	-1	NON	-1	-1
791	61	10	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
792	62	10	Grazing_Land	87	DAIRY-FIF8	-1	NON	-1	-1
793	63	10	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
794	64	10	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
799	69	10	Arable_Land	-1	NON	201	MIXED-FIF19	504.24	504.24
800	70	10	Arable_Land	-1	NON	201	MIXED-FIF19	504.24	504.24
801	71	10	Arable_Land	-1	NON	201	MIXED-FIF19	504.24	504.24
802	72	10	Grazing_Land	-1	NON	87	DAIRY-FIF8	431.64	431.64
803	0	11	Arable_Land	-1	NON	201	MIXED-FIF19	504.24	504.24
808	5	11	Arable_Land	72	DAIRY-FIF6	-1	NON	-1	-1
809	6	11	Grazing_Land	72	DAIRY-FIF6	-1	NON	-1	-1
810	7	11	Arable_Land	-1	NON	143	FOD-PIF10	409.2	409.2
811	8	11	Arable_Land	-1	NON	143	FOD-PIF10	409.2	409.2
829	26	11	Arable_Land	-1	NON	199	MIXED-FIF18	504.24	504.24
830	27	11	Arable_Land	-1	NON	199	MIXED-FIF18	504.24	504.24
831	28	11	Grazing_Land	-1	NON	199	MIXED-FIF18	431.64	431.64
832	29	11	Arable_Land	-1	NON	199	MIXED-FIF18	504.24	504.24
833	30	11	Grazing_Land	-1	NON	199	MIXED-FIF18	431.64	431.64
834	31	11	Arable_Land	-1	NON	199	MIXED-FIF18	504.24	504.24
842	39	11	Arable_Land	51	CROP-PIF2	-1	NON	-1	-1
843	40	11	Arable_Land	51	CROP-PIF2	-1	NON	-1	-1
844	41	11	Arable_Land	51	CROP-PIF2	-1	NON	-1	-1
845	42	11	Arable_Land	51	CROP-PIF2	-1	NON	-1	-1
846	43	11	Arable_Land	-1	NON	51	CROP-PIF2	504.24	504.24
848	45	11	Arable_Land	-1	NON	90	DAIRY-FIF8	504.24	504.24
849	46	11	Arable_Land	-1	NON	90	DAIRY-FIF8	504.24	504.24
850	47	11	Grazing_Land	-1	NON	90	DAIRY-FIF8	431.64	431.64
851	48	11	Arable_Land	-1	NON	90	DAIRY-FIF8	504.24	504.24
853	50	11	Arable_Land	-1	NON	182	MIXED-FIF16	504.24	504.24
854	51	11	Grazing_Land	-1	NON	182	MIXED-FIF16	431.64	431.64
855	52	11	Arable_Land	-1	NON	182	MIXED-FIF16	504.24	504.24
856	53	11	Grazing_Land	-1	NON	75	DAIRY-FIF6	431.64	431.64
857	54	11	Grazing_Land	-1	NON	75	DAIRY-FIF6	431.64	431.64
858	55	11	Grazing_Land	87	DAIRY-FIF8	-1	NON	-1	-1
859	56	11	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
860	57	11	Arable_Land	87	DAIRY-FIF8	-1	NON	-1	-1
861	58	11	Arable_Land	87	DAIRY-FIF8	-1	NON	-1	-1
862	59	11	Arable_Land	87	DAIRY-FIF8	-1	NON	-1	-1
863	60	11	Arable_Land	87	DAIRY-FIF8	-1	NON	-1	-1
864	61	11	Arable_Land	87	DAIRY-FIF8	-1	NON	-1	-1
866	63	11	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
867	64	11	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
870	67	11	Arable_Land	-1	NON	201	MIXED-FIF19	504.24	504.24
871	68	11	Arable_Land	-1	NON	201	MIXED-FIF19	504.24	504.24
872	69	11	Grazing_Land	-1	NON	87	DAIRY-FIF8	431.64	431.64
873	70	11	Arable_Land	201	MIXED-FIF19	-1	NON	-1	-1
874	71	11	Grazing_Land	-1	NON	87	DAIRY-FIF8	431.64	431.64
877	1	12	Arable_Land	-1	NON	201	MIXED-FIF19	504.24	504.24
879	3	12	Arable_Land	-1	NON	72	DAIRY-FIF6	504.24	504.24
880	4	12	Grazing_Land	-1	NON	72	DAIRY-FIF6	431.64	431.64
881	5	12	Arable_Land	72	DAIRY-FIF6	-1	NON	-1	-1
882	6	12	Arable_Land	143	FOD-PIF10	-1	NON	-1	-1
883	7	12	Grazing_Land	143	FOD-PIF10	-1	NON	-1	-1
884	8	12	Grazing_Land	-1	NON	143	FOD-PIF10	393.36	393.36
905	29	12	Arable_Land	-1	NON	199	MIXED-FIF18	504.24	504.24
915	39	12	Arable_Land	-1	NON	51	CROP-PIF2	504.24	504.24
916	40	12	Arable_Land	51	CROP-PIF2	-1	NON	-1	-1
917	41	12	Grazing_Land	-1	NON	51	CROP-PIF2	431.64	431.64
918	42	12	Grazing_Land	-1	NON	51	CROP-PIF2	431.64	431.64
919	43	12	Arable_Land	-1	NON	51	CROP-PIF2	504.24	504.24
920	44	12	Grazing_Land	-1	NON	90	DAIRY-FIF8	431.64	431.64
921	45	12	Arable_Land	90	DAIRY-FIF8	-1	NON	-1	-1
922	46	12	Arable_Land	90	DAIRY-FIF8	-1	NON	-1	-1
923	47	12	Arable_Land	-1	NON	90	DAIRY-FIF8	504.24	504.24
924	48	12	Arable_Land	-1	NON	90	DAIRY-FIF8	504.24	504.24
925	49	12	Grazing_Land	-1	NON	182	MIXED-FIF16	431.64	431.64
926	50	12	Grazing_Land	-1	NON	182	MIXED-FIF16	431.64	431.64
928	52	12	Arable_Land	-1	NON	182	MIXED-FIF16	504.24	504.24
929	53	12	Arable_Land	-1	NON	182	MIXED-FIF16	504.24	504.24
930	54	12	Grazing_Land	75	DAIRY-FIF6	-1	NON	-1	-1
931	55	12	Grazing_Land	75	DAIRY-FIF6	-1	NON	-1	-1
932	56	12	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
933	57	12	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
934	58	12	Arable_Land	87	DAIRY-FIF8	-1	NON	-1	-1
935	59	12	Arable_Land	87	DAIRY-FIF8	-1	NON	-1	-1
936	60	12	Arable_Land	87	DAIRY-FIF8	-1	NON	-1	-1
937	61	12	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
938	62	12	Grazing_Land	87	DAIRY-FIF8	-1	NON	-1	-1
940	64	12	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
942	66	12	Grazing_Land	-1	NON	108	FOD-FIF9	431.64	431.64
943	67	12	Arable_Land	-1	NON	201	MIXED-FIF19	504.24	504.24
944	68	12	Arable_Land	201	MIXED-FIF19	-1	NON	-1	-1
945	69	12	Arable_Land	201	MIXED-FIF19	-1	NON	-1	-1
946	70	12	Grazing_Land	-1	NON	201	MIXED-FIF19	431.64	431.64
947	71	12	Arable_Land	201	MIXED-FIF19	-1	NON	-1	-1
948	72	12	Arable_Land	201	MIXED-FIF19	-1	NON	-1	-1
949	0	13	Arable_Land	201	MIXED-FIF19	-1	NON	-1	-1
950	1	13	Arable_Land	-1	NON	201	MIXED-FIF19	504.24	504.24
954	5	13	Arable_Land	-1	NON	23	CROP-PIF1	504.24	504.24
955	6	13	Grazing_Land	143	FOD-PIF10	-1	NON	-1	-1
956	7	13	Grazing_Land	143	FOD-PIF10	-1	NON	-1	-1
957	8	13	Grazing_Land	-1	NON	143	FOD-PIF10	393.36	393.36
958	9	13	Grazing_Land	-1	NON	143	FOD-PIF10	393.36	393.36
988	39	13	Arable_Land	-1	NON	51	CROP-PIF2	504.24	504.24
989	40	13	Arable_Land	-1	NON	51	CROP-PIF2	504.24	504.24
990	41	13	Grazing_Land	-1	NON	90	DAIRY-FIF8	431.64	431.64
991	42	13	Grazing_Land	-1	NON	90	DAIRY-FIF8	431.64	431.64
992	43	13	Arable_Land	-1	NON	90	DAIRY-FIF8	504.24	504.24
993	44	13	Grazing_Land	-1	NON	90	DAIRY-FIF8	431.64	431.64
994	45	13	Arable_Land	90	DAIRY-FIF8	-1	NON	-1	-1
995	46	13	Arable_Land	90	DAIRY-FIF8	-1	NON	-1	-1
996	47	13	Grazing_Land	90	DAIRY-FIF8	-1	NON	-1	-1
997	48	13	Grazing_Land	-1	NON	182	MIXED-FIF16	431.64	431.64
998	49	13	Grazing_Land	182	MIXED-FIF16	-1	NON	-1	-1
999	50	13	Arable_Land	-1	NON	182	MIXED-FIF16	504.24	504.24
1000	51	13	Grazing_Land	182	MIXED-FIF16	-1	NON	-1	-1
1001	52	13	Grazing_Land	182	MIXED-FIF16	-1	NON	-1	-1
1002	53	13	Arable_Land	-1	NON	182	MIXED-FIF16	504.24	504.24
1004	55	13	Arable_Land	-1	NON	182	MIXED-FIF16	504.24	504.24
1005	56	13	Arable_Land	-1	NON	75	DAIRY-FIF6	504.24	504.24
1006	57	13	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
1007	58	13	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
1008	59	13	Arable_Land	87	DAIRY-FIF8	-1	NON	-1	-1
1009	60	13	Arable_Land	-1	NON	78	DAIRY-FIF7	2647.93	2573.55
1010	61	13	Grazing_Land	87	DAIRY-FIF8	-1	NON	-1	-1
1011	62	13	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
1012	63	13	Grazing_Land	-1	NON	87	DAIRY-FIF8	431.64	431.64
1013	64	13	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
1014	65	13	Grazing_Land	-1	NON	184	MIXED-FIF16	1756.76	1756.63
1017	68	13	Grazing_Land	-1	NON	201	MIXED-FIF19	431.64	431.64
1018	69	13	Arable_Land	201	MIXED-FIF19	-1	NON	-1	-1
1019	70	13	Grazing_Land	201	MIXED-FIF19	-1	NON	-1	-1
1020	71	13	Grazing_Land	201	MIXED-FIF19	-1	NON	-1	-1
1021	72	13	Arable_Land	201	MIXED-FIF19	-1	NON	-1	-1
1022	0	14	Arable_Land	201	MIXED-FIF19	-1	NON	-1	-1
1023	1	14	Arable_Land	-1	NON	201	MIXED-FIF19	504.24	504.24
1027	5	14	Arable_Land	-1	NON	23	CROP-PIF1	504.24	504.24
1028	6	14	Arable_Land	23	CROP-PIF1	-1	NON	-1	-1
1029	7	14	Arable_Land	143	FOD-PIF10	-1	NON	-1	-1
1030	8	14	Grazing_Land	-1	NON	143	FOD-PIF10	393.36	393.36
1031	9	14	Arable_Land	-1	NON	11	CROP-PIF1	504.24	504.24
1056	34	14	Arable_Land	-1	NON	16	CROP-PIF1	504.24	504.24
1063	41	14	Arable_Land	-1	NON	90	DAIRY-FIF8	504.24	504.24
1064	42	14	Arable_Land	-1	NON	90	DAIRY-FIF8	504.24	504.24
1065	43	14	Arable_Land	-1	NON	90	DAIRY-FIF8	504.24	504.24
1066	44	14	Grazing_Land	90	DAIRY-FIF8	-1	NON	-1	-1
1067	45	14	Grazing_Land	90	DAIRY-FIF8	-1	NON	-1	-1
1068	46	14	Arable_Land	90	DAIRY-FIF8	-1	NON	-1	-1
1069	47	14	Grazing_Land	90	DAIRY-FIF8	-1	NON	-1	-1
1070	48	14	Grazing_Land	-1	NON	182	MIXED-FIF16	431.64	431.64
1071	49	14	Arable_Land	-1	NON	182	MIXED-FIF16	504.24	504.24
1072	50	14	Grazing_Land	182	MIXED-FIF16	-1	NON	-1	-1
1073	51	14	Arable_Land	182	MIXED-FIF16	-1	NON	-1	-1
1074	52	14	Arable_Land	182	MIXED-FIF16	-1	NON	-1	-1
1075	53	14	Arable_Land	-1	NON	182	MIXED-FIF16	504.24	504.24
1077	55	14	Arable_Land	-1	NON	75	DAIRY-FIF6	504.24	504.24
1078	56	14	Arable_Land	75	DAIRY-FIF6	-1	NON	-1	-1
1079	57	14	Arable_Land	-1	NON	87	DAIRY-FIF8	2541.11	2535.53
1080	58	14	Grazing_Land	75	DAIRY-FIF6	-1	NON	-1	-1
1081	59	14	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
1082	60	14	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
1083	61	14	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
1084	62	14	Grazing_Land	-1	NON	87	DAIRY-FIF8	431.64	431.64
1085	63	14	Arable_Land	-1	NON	87	DAIRY-FIF8	504.24	504.24
1088	66	14	Arable_Land	-1	NON	201	MIXED-FIF19	504.24	504.24
1089	67	14	Arable_Land	201	MIXED-FIF19	-1	NON	-1	-1
1090	68	14	Grazing_Land	-1	NON	201	MIXED-FIF19	431.64	431.64
1091	69	14	Grazing_Land	201	MIXED-FIF19	-1	NON	-1	-1
1092	70	14	Arable_Land	201	MIXED-FIF19	-1	NON	-1	-1
1093	71	14	Grazing_Land	201	MIXED-FIF19	-1	NON	-1	-1
1094	72	14	Arable_Land	201	MIXED-FIF19	-1	NON	-1	-1
1095	0	15	Arable_Land	201	MIXED-FIF19	-1	NON	-1	-1
1096	1	15	Arable_Land	-1	NON	201	MIXED-FIF19	504.24	504.24
1103	8	15	Arable_Land	-1	NON	78	DAIRY-FIF7	2608.31	2568.21
1104	9	15	Arable_Land	11	CROP-PIF1	-1	NON	-1	-1
1129	34	15	Arable_Land	16	CROP-PIF1	-1	NON	-1	-1
1130	35	15	Arable_Land	-1	NON	16	CROP-PIF1	504.24	504.24
1135	40	15	Arable_Land	-1	NON	90	DAIRY-FIF8	504.24	504.24
1136	41	15	Grazing_Land	-1	NON	90	DAIRY-FIF8	431.64	431.64
1137	42	15	Grazing_Land	-1	NON	90	DAIRY-FIF8	431.64	431.64
1138	43	15	Grazing_Land	-1	NON	90	DAIRY-FIF8	431.64	431.64
1139	44	15	Grazing_Land	90	DAIRY-FIF8	-1	NON	-1	-1
1140	45	15	Arable_Land	90	DAIRY-FIF8	-1	NON	-1	-1
